Empresa, Alborada
,,,,,,
contrato,nro_adh,parentesco,fecha_ingreso,estado,tipo
ALB0003704,22642,HIJO/A,2017-05-10 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
ALB0003704,22643,MADRE,2017-05-10 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0003992,22644,TITULAR,2017-05-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0003994,22645,TITULAR,2017-05-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0000114,22646,TITULAR,2017-05-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0000114,22647,HIJO/A,2017-05-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0003926,22649,TITULAR,2017-05-13 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0003927,22650,TITULAR,2017-05-10 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0000115,22651,TITULAR,2017-05-17 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0000116,22652,TITULAR,2017-05-17 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0000117,22653,TITULAR,2017-05-17 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0000118,22654,TITULAR,2017-05-17 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0000119,22655,TITULAR,2017-05-17 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0000121,22657,TITULAR,2017-05-17 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0000122,22658,TITULAR,2017-05-17 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0000123,22659,TITULAR,2017-05-17 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0000124,22660,TITULAR,2017-05-17 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0000125,22661,TITULAR,2017-05-17 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0000126,22662,TITULAR,2017-05-17 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0003928,22664,TITULAR,2017-05-18 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0003929,22665,TITULAR,2017-05-18 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0003930,22666,TITULAR,2017-05-09 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
AJET000109,22669,TITULAR,2017-05-19 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0003940,22671,TITULAR,2017-05-19 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
ALS0003994,22672,TITULAR,2017-05-16 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0003997,22673,TITULAR,2017-05-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0003998,22674,TITULAR,2017-05-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
AJET001154,22676,TITULAR,2017-05-24 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
AJET000108,22677,TITULAR,2017-05-19 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002538,22678,TITULAR,2017-05-25 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002538,22679,HIJO/A,2017-05-25 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002538,22680,HIJO/A,2017-05-25 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002538,22681,HIJO/A,2017-05-25 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
ALS0000010,22682,TITULAR,2017-05-25 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002539,22683,TITULAR,2017-05-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002539,22684,HIJO/A,2017-05-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002539,22685,HIJO/A,2017-05-22 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0003999,22688,TITULAR,2017-05-29 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0004004,22689,TITULAR,2017-05-27 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0003942,22690,TITULAR,2017-05-29 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0003943,22691,TITULAR,2017-05-27 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
ALSK000001,22692,TITULAR,2017-05-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0003944,22693,TITULAR,2017-05-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0003945,22694,TITULAR,2017-05-29 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0004005,22695,TITULAR,2017-05-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002540,22696,TITULAR,2017-05-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002540,22697,CONYUGE,2017-05-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002540,22698,HIJO/A,2017-05-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002540,22699,HIJO/A,2017-05-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
ALS0000039,22706,TITULAR,2017-05-31 00:00:00,Activo,"TITULAR, 1 MAYOR Y 2 MENOR"
ALS0000039,22707,HIJO/A,2017-05-31 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
ALS0000039,22708,MADRE,2017-05-31 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
ALSO000001,22757,TITULAR,2017-06-08 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0003948,22711,TITULAR,2017-05-31 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
